,Unnamed: 0,id,sentence,label,codemixed
1926,2436,40350,@USER @USER @USER She is talking about herself dude...ignored.,OFF,1
1927,5911,15865,@USER @USER @USER @USER @USER i choose antifa URL,NOT,1
1928,7284,51452,...it will be hard to believe any female accusers...ever again...especially liberals who lie for personal and political gain... URL,OFF,1
1930,4600,79436,@USER @USER #CINO conservatives in name only,NOT,1
1931,832,66760,@USER Either way #NY is screwed!!!!!,NOT,1
1932,2136,25492,@USER Ah... but aren't the railways so much better now they've been privatised by the @USER  URL,NOT,1
1936,986,69948,"@USER @USER So @USER is a BJP leaning intellectual"" but so called liberals are not Congress leaning ""intellectual"" and you are definitely not Congress karyakarta....""",NOT,1
1940,7995,86612,@USER How about she is related to another creepy fusion GPS??? how about THAT @USER ?????? URL,NOT,1
1944,5789,70147,@USER @USER @USER @USER @USER @USER @USER @USER @USER LMAO - understanding and accepting imperical evidence and facts is a social democrat attribute.  Conservatives on the other hand believe religion and Trump.  What a sad state of affairs.  #Cult45,NOT,1
1946,3860,88493,Krav Maga Defcon Wuppertal @ Body Masters URL,NOT,1
1947,10884,31247,@USER @USER @USER @USER @USER @USER @USER And the United States is 94th in murder rate.  Thanks for proving that gun control is useless except for authoritarians.,NOT,1
1949,10459,66322,@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL,NOT,1
1950,12151,38565,@USER @USER @USER @USER @USER @USER @USER @USER Thank you. Good to see we are trying this approach in addition to others. Too often this issue is used as an excuse to tax. Please can you report updates when they become known? Thanks. 👍🏻,NOT,1
1951,11470,60910,@USER @USER @USER @USER We know it’s a strategy conservatives have.... not working URL,NOT,1
1955,335,45111,@USER @USER has two votes in our home!  West Texas is stoked about him!  He is inspiring!  He can do this!,NOT,1
1956,7831,85121,@USER @USER @USER I wasn't aware there was big money in sensible gun control 🤔,NOT,1
1957,10730,55673,"@USER @USER soldier""   ??    More like antifa scum bag""",NOT,1
1958,8597,34350,@USER Just the one registration or all of them? Asking for Antifa and democrats...Vote Early! Vote Often!,NOT,1
1963,10107,20861,@USER #NeverWithdraw  !! #DianeFeinstein waited on #ChristineFord lies because Dems needed time to scrub the vast amount of Ford's anti-Trump social media rants and coach her  to keep her story consistent.   #Democrats and #Liberals are evil and mentally sick #ConfirmKavanaugh,NOT,1
1964,3053,44210,The “Law and Order” president really hates law enforcement! Lol #MAGA URL,OFF,1
1968,8496,85426,LIVE NOW!!!   Daddy Dragon @USER 🐲🔥🐉 on @USER URL   #TheConstitutionIsTheSolution #WWG1WGA 🔔  #MAGA 🐸🇺🇸🦅 #MEGA 🐸🇬🇧🦅  DADDY DRAGON BLACK MIRROR URL  #FollowTheWhiteRabbit 🐇 #Q #QAnon 🐇 URL URL,NOT,1
1969,7840,63384,@USER Dick Durbin figures if he lies often enough people will start to believe him. Right out of leftist dictatorship playbook. @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER,OFF,1
1970,3737,10420,@USER @USER All he is missing are the inmate number,OFF,1
1971,8685,44062,@USER He is such a dolt. He just loves being able to push people around!,NOT,1
1973,10612,43215,@USER @USER What a wonderful caring president we have. God bless him!! #MAGA,NOT,1
1979,195,62815,@USER He always shows dedication at what he does no wonder he is the best URL,NOT,1
1982,12,28414,@USER you are a lying corrupt traitor!!! Nobody wants to hear anymore of your lies!!! #DeepStateCorruption URL,OFF,1
1986,8797,69082,@USER @USER You are most welcome,NOT,1
1987,11512,76453,@USER @USER @USER @USER You can make fun of liberals that come up with fake stories.,NOT,1
1989,1761,67272,@USER remember when antifa was respectable and intimidating??  me neither lmao,NOT,1
1992,10489,40371,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Following you anyway.,NOT,1
1998,6961,93071,@USER He is BAFOONICUS !,OFF,1
2000,8660,76837,@USER @USER @USER @USER @USER You'll prob hear me screaming,NOT,1
2003,1242,35308,"@USER Hahahahahaha......Said the idiot @USER who handed over billions to the Iranians in what was likely the worst deal in the history of US foreign policy.... You are the poster child for someone not qualified to do a job""....""",OFF,1
2005,946,84660,this cant be legal ... Right? #KAG #MAGA URL,NOT,1
2006,168,36471,@USER @USER Doesn't he partly fund Antifa?,NOT,1
2007,2915,38370,@USER FF8 sucks MAJOR wang.,OFF,1
2008,1109,80604,@USER @USER Liberals believe in the Constitution.   It's just ultra leftists that don't,NOT,1
2010,11091,44426,@USER Chinese spy for 20 years drove Fenstine where China wants it- reason why Feinstein realeased name of Dem activist in academia in fingering #KavanaughConfirmationHearing #NEWS #Jobs #Job #marketing #music #art #fashion #ShopMyCloset #florence #ProjectManagement #Crypto #MAGA,NOT,1
2014,9857,21804,@USER Nah I’m okay lol I’m going to watch On my block until a new season 😍,NOT,1
2015,11325,25738,@USER @USER @USER To what? Chicago already has thf strictest gun control laws in the country...,OFF,1
2017,2089,23515,@USER @USER Corrupt RHINO. Glad he stepped down,OFF,1
2020,4980,84588,@USER @USER @USER @USER She is a wannabe Hilary Clinton.. Can’t stand that woman and anything that the NDP stands for. I believe that they are even more dangerous than the liberals!,OFF,1
2021,7940,12706,@USER @USER @USER Says the man who stands against sensible gun control. #hypocrite,OFF,1
2022,11725,63295,@USER Absolutely NOT. @USER @USER should stop #TheDreamAct immediately. #BuildThatWall #EndDaca,NOT,1
2024,4439,85858,@USER I miss you bitch!!,OFF,1
2026,12690,65267,.@USER molested me 35 yrs ago when I was 11yrs Old. I didn't want to say it till now. She should Thrown in jail. According to #Liberals &amp; #MeToo you have to accept my allegations blindly. There I said it #ConfirmJudgeKavanaughNow #SenatorFeinstein #DemocratsHateAmerica URL,OFF,1
2027,1170,46544,@USER need more ladies to spread out their pussy's  on cam 😍,OFF,1
2030,10818,76900,@USER Yeah but he painted a cat once so he is Good,NOT,1
2031,10896,52098,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER True they raided a Antifa bomb factory in Germany!,NOT,1
2033,5846,11347,@USER @USER @USER @USER Her word against his &amp; one more! She is a left wing nut nobody would touch &amp; is mad cause #Kavenaughs Mom had to evict her parents!,OFF,1
2034,12814,54948,Buying this today best of luck on your new book!  @USER #MAGA URL,NOT,1
2035,2652,62639,@USER @USER Easy big fella!!  You would do the baseball if it was the bravos!!! Lol,NOT,1
2036,4841,20251,@USER @USER Damn . You are a roll . Bring it!,NOT,1
2040,11799,92124,@USER @USER they couldn't elect her the first time '08 yet we were supposed to pick up their leftovers in '16,NOT,1
2041,13059,47848,@USER @USER Well i was born in “69” Dude!! URL,NOT,1
2049,2971,42410,@USER @USER Feinstein wanted to delay until after the midterms.  Hopefully the RED wave will wash her into the Atlantic. #MAGA,OFF,1
2050,3745,43332,8/ . Liberals Just Pull Kavanaugh....the next guy will be fine  Me: You Democrats are so obvious. You are gonna smear everybody and call them a rapist. URL,NOT,1
2051,246,22128,@USER @USER @USER Trump proposes racial profiling as a tactic 'to start thinking about' URL,NOT,1
2052,603,26783,Anyone surprised? @USER  #CloserNation  #MAGA #QAnon URL,OFF,1
2053,5042,39648,@USER Beyond absurd! Ehat flavor kool-aide is being dispensed at the water cooler? #GroupThinkStinks,NOT,1
2059,4930,34976,@USER @USER Let's play a game called Spot the Bot!  My guess is this account above...,NOT,1
2060,235,36289,#FireMorningJoe he is cut from the same cloth as all other conservatives. His misogyny and bigotry are always on display. He is responsible for Trump. URL,OFF,1
2062,7057,32534,@USER @USER He is such a con apparently finds are running low😏,OFF,1
2064,9862,87202,@USER Thank you for this tweet.   Give them a call @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER,NOT,1
2066,8440,68624,@USER You are one of the mastermind of a big syndicate at BOC.  We will not forget. You will go to jail!😡  #FakeDrugWar,OFF,1
2067,1428,95780,@USER Yes that and ANTIFA.,NOT,1
2069,6226,98724,@USER @USER @USER @USER Good grief!  That's a relief!  Now get rid of Antifa.,OFF,1
2072,6422,19135,@USER @USER Because he knows he is going to Jail soon,NOT,1
2075,12566,88002,@USER Hillary Clinton will be POTUS..Oops!,OFF,1
2077,7214,80113,@USER What do you expect? #Hollyweeders aka Hollywood liberals,NOT,1
2078,1384,81567,President Trump to Hold MAGA Rally in Missouri This Week URL #donaldtrump #donaldtrumprallies #featured #springfield URL,NOT,1
2082,10154,10552,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Is that a bar where antifa sharpens their stones and buys their silly string?,NOT,1
2083,8534,10919,@USER Which one? Lol,NOT,1
2087,11071,62473,@USER @USER #MAGA #KAG #TRUMP2020 #TRUMP=HERO #TRUMP=LEADER #WELUVTRUMP 🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸 URL,NOT,1
2090,6770,95370,@USER Exactly lol but smelling good is a must for me. Now if he get a NEW cologne then we talkin.,NOT,1
2091,3454,59982,President Trump flying into Las Vegas to host MAGA rally URL,NOT,1
2092,6526,36315,@USER @USER ..long live satire!- if we cannot cut to the truth in this way then we may as well call it a day...🤔😎👌,NOT,1
2093,11548,85923,"@USER Yes, yes she is.  And he's fully aware.  I'm fiiiiiine.""""",NOT,1
2095,1049,34685,.@USER has proved to us a second time she is undeniably a force to be reckoned with in the industry with the release of #LOTWVideo. Check it out here; URL,NOT,1
2097,5679,83491,AntiFa fascists and Socialists are one and the same......time to respond ! URL,OFF,1
2098,3236,74793,@USER You are so smart! 🤣,NOT,1
2102,12963,72117,@USER @USER @USER She is trying hard to keep a righteous spirit.,NOT,1
2103,7334,71582,@USER RIP comrade! #ANTIFA,NOT,1
2106,11851,90020,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I am calling people that hate antifa fascists. Anti-Fascism! What do you call the opposition to anti-fascism?,NOT,1
2108,1448,20432,@USER @USER I don't know who she is 💀💀💀,NOT,1
2110,5020,96026,@USER @USER As I’m watching it Bentley kept looking at me 😂 he being crate trained again so we good for now. He only allowed out to eat pee and shit and occasionally play time 😂😂🤷🏾‍♀️,OFF,1
2113,8291,68181,@USER @USER When tRUmp posts shit like this you know that he is distracting from something else that is going on. #Distractification,OFF,1
2121,4222,15862,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Following all #Maga patriots please follow back 👍  #LionsDen 🦁  #MAGA2KAG 🇺🇸,NOT,1
2122,11522,61768,Just a reminder to mark your calendar to vote in November if you want #POTUS45 to have any chance of #MAGA #Trump2020 URL,NOT,1
2124,4556,31936,@USER Girl you are so bomb 😍,NOT,1
2128,12080,29873,@USER @USER you in front of me I'm in front of you See you or love you What to do I don't know... How did this happen You are mine See you or love you...😁😂 URL,NOT,1
2129,1314,69593,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Dint pay any attention to her...she's yet to say anything of interest... meme jerk.,OFF,1
2130,12358,72116,@USER This is just obstruction.   CALL THE VOTE!!!! #MAGA 🇺🇸,NOT,1
2131,12916,68382,@USER Does he rage against 2 gender skeptics?,NOT,1
2132,2059,68185,#Westminster @USER #Tories @USER @USER @USER @USER WTF is going wrong with #police these days 😒😠😠😠 URL,NOT,1
2133,11500,25255,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Can you tell I haven't eaten yet.... Hangry,NOT,1
2134,8601,96009,@USER @USER MEGUMI IM SORRY I ASKED TO SEE YOUR TITS,OFF,1
2135,11816,80206,@USER Can it be an alert that he is resigning??!!🤔🤔👍🏼,NOT,1
2138,4248,77192,"@USER @USER @USER @USER Bwahahaha-work? They are Liberal tools,honest work is for the Conservatives who they depend on to support their chubby little selves. Also,I hear they are getting $50 (and free food) to be protesters.""""",NOT,1
2140,470,14877,@USER Rip lmao who knows 😂 that's why I'm trying so hard not to expose my shits since they can't never relate anyway,OFF,1
2141,9467,47442,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER This lady is a grade A idiot or a complete and total liar.  I have called her on most of her bullshit. Anyone with half a brain knows what she is spewing is crap.,OFF,1
2142,8273,27820,@USER @USER @USER @USER @USER @USER @USER @USER I think you mean @USER Alan!,NOT,1
