,Unnamed: 0,id,tweet,offense,codemixed
7059,7059,1.1772219613378028e+18,"@MASK According to a home ministry statistics, the conviction rate in IPC crimes in 2016 and 2015 were 46.8 per cent and 46.9 per cent respectively. More than 67 per cent of 4.33 lakh inmates lodged in 1,400 jails in the country are undertrials. This is situation of judiciary in India.",0,1
3370,3370,1.5835426375579727e+18,"With Covid-19 infections surging as the pandemic began in 2020, the trader said that balancing work and trading had become increasingly difficult. #DigifinexAirdrop ",0,1
3375,3375,1.5835424317183304e+18,@MASK Will you ban schools mandating the covid 19 vaccine for schoolchildren? Or will you allow them to require it?,0,1
765,765,1.582002597539459e+18,"@MASK I know damn good and well that Biden works for EVERYONE. Trump did not!! He divided this country. He’s dangerous!!! He also has a rape trial this week. He’s outrageous, and the fact that you support him speaks volumes. ",0,0
4336,4336,1.5401925132055795e+18,"@MASK @MASK Her plea is not triple talaq or sharia she been giving 2k a month for child support,she seems happy with triple talaq.her priority kinda sorted if just 2k was 20k.she is not what everyone trying her to be. ",1,0
2555,2555,1.5744170262437724e+18,"@MASK That bridge you are showcasing, below it is full of human excrement. FULL and smelling. Open defecation along the lake is a problem in homabay, mbita and all towns along the lake in homabay. Start with small things like building toilets ",0,1
3531,3531,1.5836893409408492e+18,@MASK @MASK @MASK @MASK @MASK you're the one to bring the sc/st act in conversation. why? your lived experience is a fringe example of misuse of the act. many acts are misused by many people but that doesn't mean that's the general trend or the reason to call the act bad. though there can be some update in it,0,0
9685,9685,1.5790142573202964e+18,"@MASK Only in India !! Credit given to his highness everyday for things that no other countries leaders take. Digital push ? Demonetisation -one of the worst experiments unleashed in the history of India, forced people to go faster into digital payments. ",1,0
482,482,1.5819999134951667e+18,"@MASK @MASK The Wealthy are already taxed. EU nations are suffering worse than us: inflation and unemployment is far worse in France, Germany & Italy than the UK. ",0,0
1889,1889,1.3016124752390922e+18,@MASK @MASK @MASK @MASK @MASK @MASK Special Task Force on Flooding/Disaster Management should set up to sensitse the people in rural and urban areas on flood preparedness and prevention.,0,0
7592,7592,1.585849343923622e+18,@MASK India need well educated PM. @MASK sir.,0,0
1634,1634,1.5798302725810747e+18,@MASK 🤣🤣🤣🤣,0,1
5711,5711,1.5809504392892703e+18,"@MASK ये सुप्रीम किस बातों में समय गवा रही है। UAPa, nia जैसे कायदों का दुरुपयोग करके कई लोगो को आजीवन कारावास दिया गया है, २०१४ से आई बीजेपी की सरकार द्वारा। क्या उन के मामलो पर सुनवाई नहीं करनी चाहिए सबसे पहले। ",0,1
445,445,1.58200015106902e+18,"America,Republicans are not the answer to inflation or our Democracy or anything else. Republicans have become extreme in their party. #VoteBlueToSaveDemocracy #VoteBlueForSoManyReasons #VoteBlueIn2022 #VOTE #VoteBlueToSaveAmerica we have the power to effect change #VoteBlue2022 ",0,1
3373,3373,1.5835424584235172e+18,@MASK @MASK Mary do a research study about how much Covid-19 relief $ just disappeared that u and I pay for The Blasio in New York and his wife his wife was in charge of millions of dollars in Covid relief money for Black people every penny just disappeared they don’t know where it is,0,0
4099,4099,1.5832193680577864e+18,"@MASK @MASK @MASK I guess you are a Muslim from India! That explains your view of the hijab. You see it as a symbol of freedom! It represents your right to be yourself! But if it is mandatory for everyone, then it's symbol of opression, not fate! Me- not hindutva, and not young at all! Stay well ",0,0
6662,6662,1.5856826695175373e+18,@MASK Congratulations on a great win👍  May Zimbabwe and other small cricket nations win matches to make cricket more competitive  #PSL has proven to be a great competitive cricket platform where players like Raza and Mazarabani exhibited their skills unlike fantasy  #IPL #IPL2023,0,0
4887,4887,1.5768386430038508e+18,@MASK Love jihad tumlog ka den hai hindu ka nhi hai hamlog kabhi nhi aesa karte  jb pahle hi mana kar diya gya tha  garba me nhi aane ko fir kyo gye,1,1
9305,9305,1.5800984226688123e+18,"Chidambaram: Hardships have a bearing on proportionality. Notes for notes, they exchanged. Alladin's lamp...old lamps for new. But the govt was not prepared. Did they print enough currency and keep it in reserve?  #Demonetisation #SupremeCourtofIndia ",0,1
3907,3907,1.583734562567225e+18,"@MASK It’s all around us. It’s literally the Police’s fault exclusively.  They’re terrified of upholding the law to the Muslims.  This is why over a 1,000 white young girls in one small northern town alone were completely ignored for fear of upsetting the Muslim child rapists. ",0,0
6827,6827,1.5537058740272087e+18,"@MASK @MASK Yes The malicious case of undertrials, who are rotting in prison after spending nore time than the maximum sentence for the crime they were charged for! This has not changed. And let's not talk about bail proceedings.",0,0
59,59,1.5816598933205156e+18,"@MASK Probably, Modi Govt has initiated worldwide thought of Demonetisation of US$ and replacing other baseline of currency. ",0,0
9474,9474,1.580071644307288e+18,Justice Gavai: We can always lay down a law..   Justice Nagarathna: Yes.   Justice Nazeer: May of the leading judgments of this court are advisory in nature.   #SupremeCourt #Demonetisation,0,0
6845,6845,1.5532477117844972e+18,CJI: today technology has emerged as a great enabler and I urge you all to use modern technological tools. One of the most imp factor you should look into is the condition of undertrials. PM Modi and AG Venugopal had also highlighted this. NALSA is working in this regard,0,1
9257,9257,1.5801243878143055e+18,"SC's 5-J bench asks Centre and RBI to file comprehensive affidavits on decision to demonetise Rs 500 and Rs 1000 currency notes and keep ready the files relating to Centre's November 7, 2016 letter to RBI, RBI Board decision next day and immediate announcement of demonetisation. ",0,0
9155,9155,1.58023469580288e+18,"@MASK वैसे, जब बंद करने जा रहे थे तो यह सवाल क्यों नहीं पूछा गया? #Demonetisation  #india ",0,1
9936,9936,1.5835762394149683e+18,"@MASK Broke the rules, oh come on !  In lockdown most woman suddenly seemed to have a best friend in their bubble who was a hairdresser ! ",0,0
6043,6043,1.5858518420843192e+18,"@MASK @MASK @MASK Abey kutte ,Modi ka kutta hai Tu ,Tu @MASK @MASK bhadve  ho Tu sab",1,1
7909,7909,1.5848973822734213e+18,@MASK @MASK Haha UK ki diversity and inclusiveness ko praise karna is chatna ya fir savarkar and godse ke tarah angrezo ke joote chatna is slavery isko samajhne itna common sense tere andar hota to tu aisa madarch*d slave nahi hota Terrorists and anarchists ka. Akal ka andha bha*wa,1,1
9443,9443,1.580079121727918e+18,"Justice Nazeer: The earlier demonetisation.. is it similar to this one?   Divan: The answer is yes and no.. in terms of texture, this is very different because it's over 86%   Chidambaram: Earlier, it was 10,000 and 5000 rupee notes.   #SupremeCourt #Demonetisation ",0,0
3784,3784,1.5820126671741007e+18,"Does his holiness @MASK agree to the ""vicious abuse and slander of Hindus, their traditions, their culture and their Gods', carried on by some Buddhists in collusion with dalit extremists, Periyarists, Ambedkarites in India ? ",0,0
7734,7734,1.5858378266958684e+18,@MASK 😂 a hammer sees everything as a nail to hit it in the head! 🤦🏽‍♂️🤷🏽‍♂️,0,0
4079,4079,1.5832266352721467e+18,"@MASK @MASK we different , wear a hijab im sick ",0,1
7912,7912,1.5848922944480911e+18,@MASK @MASK Haha! Tere jaise GBs ke rehte aayega to Modi hi usmein to mere ko bhi doubt nahi h par real thing is that tere bhadwe baap godse and sorry worker ki aukat itni nahi hai ki even Modi can quote dem on international platforms. Goro se accept hone ke liye Bapu ki hi sharan mein jaoge,1,1
9412,9412,1.5800847788664215e+18,Chidambaram: What we are seeing is Hamlet without the Prince of Denmark!  #Demonetisation #SupremeCourtofIndia,0,1
7370,7370,1.5859076652631327e+18,When you are stuck in an elevator and you are the emergency contact pasted inside 😂😂 Epic.!!,0,1
7089,7089,1.1696932051361505e+18,@MASK Are you sure that VIP undertrials are treated in similar way? I don’t think so.,0,0
452,452,1.5820001101661512e+18,"@MASK @MASK lol no one is teaching your kids crt, inflation is up worldwide, you aren't paying off student debt, you don't know what grooming means, talk to your beloved Putin about nukes, the police aren't being defended, Biden isn't senile but you might be ",1,0
6193,6193,1.5856940507659223e+18,"@MASK Think BCCI has enough revenue to make this work. Plus Women's Cricket is going great guns since the advent of OTT. WBBL is a mainstay now. Once a Women's IPL gets going, there's no turning back.",0,0
2699,2699,1.5754006370720522e+18,The era of #mining_of_space for rare earth metals have started. @MASK @MASK @MASK @MASK,0,0
3959,3959,1.5837333877850235e+18,@MASK @MASK 2020 ka dngga bhi huaa jisko jana thaa vo nhi gya jisko nhi jana thaa vo chlega    nfrat alg hui Ham Hindu Muslim mey fida kiska huaa nuksaan kiska huaa Ham Hindu Muslim ka rajniti dhram vali ko 135 cr ki abaadi baat di 100 cr sikaar 30 cr miya kanta sikaari ambadani,0,1
8329,8329,1.5825650531773768e+18,@MASK Aur vahi Sardar Patel ko PM banne nai dia tha Gandhi ne.,0,1
6176,6176,1.5858204159221678e+18,Announcing equal pay for both men and women in Indian cricket team and women ipl are two of the remarkable things that has happened lately. #equalpay #IPL @MASK @MASK,0,0
8478,8478,1.581585771995144e+18,"@MASK @MASK Dude just bcoz someone didn't told you the truth about Nehru, don't assume him to be a superhero.  As far as voting is concerned that Nehru guy should never have been the PM of India, sardar Patel got 14 votes to 0 for Nehru across 15 state congress committee back then",0,0
1003,1003,1.5809364908547973e+18,"reminder that marital rape is not only legal in India, but that husbands are a particularly protected class of rapists in India as the entire ""culture"" shits and cries  to support them.  MenToo my ass ",1,0
9542,9542,1.5798543195577057e+18,"@MASK Let’s hope Govt achieves these numbers.Unfortunately with misguided steps like demonetisation&concentrating on Hindi,Hindu&militant Hindutva it is squandering away the opportunity to transform India,which it could have done with the huge support & majority in P,that Modi commands ",1,0
8577,8577,1.5583313858692588e+18,"@MASK @MASK @MASK In the build up to #IndependenceDay looking for a pic for my DP.   If any of you have a picture of Savarkar, Golwalkar, Mukherjee or Hedgewar holding or hoisting the Tricolour, please send me.  I am eagerly waiting to change my DP",1,0
2008,2008,1.6007614472266506e+18,@MASK @MASK @MASK @MASK @MASK Pak army retaliated lmao they didn’t surrender. Pak won the war militarily but lost it diplomatically. You had 500+ casualties while we suffered less than 250. Keep believing Indian sources ya clown 🤡,1,0
