,Sentence,Label,codemixed
5654,"We are all indian we don't have any problem from the government why arundhathi
roy and capil and all people have problem why we need to all explain about NRC
CAB ",0,0
5655,Anti-national presstitute got seriously butt hurt. Pls sleep naked on a ice water filled water bed if burnol does not serve its purpose.,2,0
5656,No to homophobia,0,0
5659,Do u think realty sector has any steam left ?,0,0
5661,YesÃ°Å¸Ëœâ€ž,0,0
5663,"First, stop the black money in politics, don't give election tickets to criminals, Clean your own house first before trying to clean others house. Gov. has the list of names of people having money in Swiss banks and Panama files, they are too big corporates, who gives lots of their black money to all political parties including BJP. No one can touch them. Demonitization cleans the black money from middle class business and not from big corporates who hold assents in $ and Ã‚Â¢ ",2,0
5665,since when loudspeakers were used for centuries,1,0
5666,I love you bro,0,0
5667,Great Amby Coming Back.Would love to see a New Makeover.Real Hardy and Spacious Car for Indian Roads.,0,0
5673,Can you pls review some Pakistani dramas or movies?,0,0
5674,I think someone from CNBC hit 'live' on Facebook app by mistakeÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,1,0
5676,Funeral for the people who are going to die in this bike,2,0
5677,You are crook,2,0
5680,Azaan on Loudspeaker is a disrespect to all religions except Islam.,2,0
5681,we:XXX Bangladesh,0,0
5685,390 feminists disliked,0,0
5689,"Minimum balance is 5000 to 10k
How it is affordable to rural people? ",2,0
5692,Allie of  pakistan in india :P i wonder wat this modi gonna ask from him or wat the heck he want from india During world war 1 indian army faced turkish army and chased them out of middle east,2,0
5693,"Stop reading this paper also stop commenting on their posts ,totally ignore and boycott them ",2,0
5694,"GST dual control will ruin all your work 
It is a caution 
The tax rate may Increase  5-7%
Which at present you will not agree 
But it will happen if proper checks & balance are kept 

Col lamba ",0,0
5696,So I am wasting time here and then after 1 year I'll be wasting same time getting the bike's gear box fixed,1,0
5697,"Now, Please make a spoof on Adultery act. ",0,0
5698,"Tamil nadu has not voted to bjp,  hence modi has decided  not to put one governor  who is been visiting guest how he will understand the people expectation , every body punishing the common man ",1,0
5699,"Instead of being a successful woman professionally, be a successful mother, wife, daughter. ",2,0
5701,"Really, Indian Express? 

Please don't be the Express of the Indians that are perverse. Please be the Express of the Indians that need a voice to strive. ",1,0
5702,nice,0,0
5703,The Opera guy looks like a low budget gangster in a gangster movie,1,0
5707,huge respect for your love to nation more than family.. Students of JNU & DU have learnt a lesson from this great Father. Finally terrorism has no family too.,1,0
5708,Ba very good and you nice,0,0
5710,U can ignore him.. bt Indians can't becoz he's the most recognisable and talented singer in Indian film industry.. and if u aren't aware about that.. then better u keep ur mouth shut..,1,0
5713,superb,0,0
5716,salute for him,0,0
5717,These journalist get money to ask more n more questions,2,0
5718,"Love your review, first to watch ",0,0
5719,"Look at his ugly beard with ugly dirty hindu mind,he must be hanged ",2,0
5720,"If there is no Pak Army involvement, then they should catch the perpetrators and hand them over to Indian army. Just shedding crocodile tears does not augur well. ",1,0
5721,Indian coward army deserves it because this army of lady boy's army which kill innocent civilians in Kashmir so no sympathy no mercy because today's India is extremes wild dog of modis terrorist India.,2,0
5724,"yes, last 60 yrs had been great years of happiness for all Indians. ",1,0
5730,"Anyways, these 2 girls made us proud and they truly deserve whatever they received so far or will receive in future......... ",0,0
5733,These is the problem of our leaders only gives the statement but not giving the  army free hands,0,0
5737,But need to stop the new account opening & any transaction s in any bank.,1,0
5738,Fake gdp,1,0
5739,WoWow super speech y don't u support when u Rae in cm,1,0
5740,Pakistan has not accepted ICJ like india did in 1999,2,0
5741,"@MASK sahu India is a failed state and so do NSA , you cant scare us with your
""Nazi Gestapo"" crap ",0,0
5743,Ha ha ha - so many burnol comments - shameless fellows hv to look at the loots of millions of dollars by Cong all these 70 years of rule- bloody corrupt family and the followers,0,0
5745,This is literally the best explanation!! Thank you Sir.,0,0
5748,"That is why you are enamoured with donkeys. Like you donkeys cannot think for themselves, but can only follow blindly. ",1,0
5749,Your right,0,0
5750,Time for introspection,0,0
5752,Coward Government failed in all the corners of security for its soldiers. Shameless guys can maximum protects cows not its dedicated soldiers.,2,0
5756,Stop all this as country prestige on test and enemy be taught lesson first at all costs and sacrifices.,1,0
5760,A grass root visionary. Tight slap to all the intellectual illiterates from ivy league univs.,2,0
5762,"The cost of living index of the Economist Intelligence Unit (EIU) has described Singapore as the most expensive city in the world followed by Hong Kong and Zurich.Delhi's number is 127 in the list ,Mumbai and Chennai are in 127th number and Banglore's number is 131. ",0,0
5764,"This shows he doesn't have much movies in his hands.
At least something is required to be in a limelight even if one has to use cheap tactics..!!! ",2,0
5765,"Brother you are Muslim and We Pakistani are Muslims. Get unite brother. These Hindus are not to be trusted they can never be  friends of Muslims!!!
They are ally's of Israel and they are playing the policy of divide n destroy. There target is not Pakistan,Afghanistan,Saudi Arabia....   there target is Muslim Ummah. ",2,0
5767,Focus on making cash available  then only  people will support you . And speedy punishment to horaders will put fear of God in curropt .and your intention will be believed,1,0
5768,"how greedy the corporates are Voda evaded the tax by doing off shore transaction , why shd they not pay the tax on a transaction they have made billions . ",2,0
5770,Rakib Hossian : ttc,0,0
5774,Hlo sir im a hindu girl but i thinks ur thought is very wrong because according to law azaan is not nuisance,2,0
5776,For the first time a PM lied to the country !,2,0
5779,Eye opening video,0,0
5782,Everything long term here. May be the results will be seen after 70 years as they have to undo the doings of the past govt in the last 65 years.,1,0
5786,Why does BJP have objection on seems like everything ? Irritatating fact !,2,0
5789,"They have no knowledge of  our history and the sacrifices  of our leaders. There was no cow included. People critising   our leaders were not even born , .just trying to protect their hooligans. It is a shame to justifice the continued lawlessness. ",2,0
5791,He is expert in bluffing.  Destroyed Indian economy and slave of Modi.,2,0
5795,"Stupid people, u need to leave Pakistan and surrender yourself with Indian Army, so you can live, live in future. ",2,0
