,Sentence,Label,codemixed
3016,NiceÃ°Å¸Ëœâ€¦Ã°Å¸Ëœâ€ Ã°Å¸Ëœâ€šÃ°Å¸ËœÆ’Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,0,0
3017,It's the patriarchal social setting that prohibit the fee mixing of youth of two gender that provoke such incidents mostly. Meanwhile if our youth start taking clues on current politics from movies...they would have overthrown you all,1,0
3018,Obviously...,1,1
3019,Thats why he always deserve slaps. ;),2,0
3020,Beating up thieves is not new in Assam. thats village justice. You media is trying to manipulate it.,2,0
3021,in 1971 the demonetization  move is just like blocking the water tank but now it's like opening the damage don't  compare....,1,1
3022,"Atleast we show reality what happpens.....
but pak media & army keeps their people in denial mode.... Ã°Å¸Ëœâ€š ",1,1
3023,Hi Can We expect Short Covering During Expiry in Mid Caps in Steel & NBFC.,0,1
3024,Anna hazare is a big cheater. He is none now.,2,1
3025,Nice bro,0,0
3026,"meanwhile, alia bhatt called salman khan nd said, ""yeh sohail khan pakistan se kyu khela ?.."" Ã°Å¸ËœÅ“Ã°Å¸Ëœâ€š #indvspak ",0,1
3027,If india can fire on innocent civilians then mutilating their soldiers is fully justified,2,0
3028,Not good,0,0
3029,"Sikhs are paying what they have done with Pakistan, India is giving them back, Khalistan is next milestone for Sikhs, InshaAllah ",0,1
3030,Yogi jee he will be a very good cm. CM and i hope up will prosper under his leader ship brave move by bjp and modi jee beeter than akhilesh yadav aur some one else,0,1
3031,"She is telling kutta n billa for the people who are anti CAA ,Anti NCR, n anti
NPRÃ°Å¸Ëœâ€žÃ°Å¸Ëœâ€žÃ°Å¸Ëœâ€žÃ°Å¸Ëœâ€žÃ°Å¸Ëœâ€žÃ°Å¸Ëœâ€ž ",0,1
3032,U r the best... we proud of u... we r with u ....,1,1
3033,"It is individual choice of being working mother or not working mother, no one has right to put forth their opinion on others. it is not a competition , rather it is justice to the talent of multi tasking which is not her cup of tea look like. ",1,0
3034,What you know about reglious you are comminest  devil's tell me do comminest has any reglious value comminest devil's are babirian,2,1
3035,Super vedio biii I love you bro,0,0
3036,U r best bro,0,0
3037,"Why is he is not going after the big guys who have taken 1.13 lakh crores in loan and have not paid their loans. Ambani, Adani, Malya, Gali Janardhan etc ",1,1
3038,"Bro, Nice video ",0,0
3039,In 40 days almost 700 Maoists surrendered during period of November-December. This happened for the first time: PM Modi,0,0
3040,"321 melt down  
@[15:33](https://www.youtube.com/watch?v=n3d5IlngAMA&t=15m33s) - Please, for
heaven's sake do not say hyper-bowl! The word is pronounced  
hai-PUR-buh-lee.  
Dizzy disagree. "" I dizz agree with you"". And with dizzying neck and head
moves. ",0,1
3041,He speaks when Set top box troubles on bad weather. There are many kids channels don't worry.,1,0
3042,This would be the first time in the history of Nobel Prize that a bitch's name is being proposed along with HUMANS...!,2,0
3043,This thug need to first listen to CONgress brothel sex worker's statement before reciting Quran from the middle .,2,0
3044,You are excellent,0,0
3045,Shame on India TV who make famous this mother f...ker.,2,1
3046,"And they said women in India haven't given right to wear anything they want...

All we wanna say...at least wear something... ",2,1
3047,It is better to you to reveal your RSS double face in public.,1,0
3048,"That time when u used ""militant"" word against A Hath Yogi ..u r exposed mr writer.. the bloody prejudice mind of yours has been littering from many years against The Great Indian Culture. ",2,1
3049,"Don't compare the VAT of November and December of this year, Ask FM to compare it with VAT on Petrol that to of 2014 against 2016, Reality will revealed. ",0,0
3050,You are targeting Yogi with cheap third rate person why don't you give some time to prove himself You are not a news paper you have hidden agenda and an axe to grind,2,0
3051,100% true sir,0,0
3052,Sir Ã°Å¸â€™Â flowers for you :) may you recover fast :),0,0
3053,"Its called #Beef_strike :D.
 ban cow slaughter now Pakistani army will eat you. ",1,1
3054,She got married even before college. She doesn't know what does work involve and what does it mean barring how one feels when working. So,2,0
3055,"Every movie in Bollywood is a musical, no one gives a shit but Hollywood's one
musical becomes the best one ever made. ",0,0
3056,And should clean bjp out of govt tooÃ°Å¸Ëœâ€š,1,1
3057,"Supper movie sir jii  
  
Full support Rajesh sir All TeamÃ°Å¸â€™â€¢Ã°Å¸â€™â€¢Ã°Å¸ËœÅ  ",0,1
3058,125 crore won't  be much of a squeeze i guess!!,0,0
3059,Is what congressi challenging to whole nation to do .........we assure u we'll do the worst with u morron congressis,2,1
3060,Political parties are going to decide everything for us now days.... Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡,1,1
3061,There is no case to be made that industry had piled up on BS-III stock: Pawan Goenka,0,1
3062,"I too support this love is love let it b girl or boy god have made then like
this so y others shoud have problem in this live u life friends live as u wish ",0,0
3063,As if UN has no other work. They will not even hear this guy.,1,0
3064,"Because, students are crossing their limits. These students in the name of free expression of speech, don't hesitate to ignore national interest. They are tools in the hands of leftists, unscrupulous vested interest politicians, and even terrorists. Can we call them students or give them any other name. ",2,0
3065,man what's with you people copy pasting the same comment everywhere.. don't y'all get tired..,1,0
3066,"Completely wrong,  ATM out of cash is the ground reality.....you pleople are lieing all around ",1,1
3067,Bjp making a reverse action..because of thier gimnick cow meat is more popular in kerala..Bjp cant do any thing in kerala.,1,0
3068,"Yep he covered all the aspects  
Without being biased ",0,0
3069,Ask those dogs to keep quite ...who are disturbing modhiji to speak,2,1
3070,Gopal Tripathi.there must be a ban on all noise pollution including the night long devinavaratri bhajans where sonu Nigam sells his sound pollution causing voice for money.at that time sonu Nigam and his ilk forget their devotion is other 's sound pollution. Azan lasts only 2 or 3 min.usually very few non Muslims live in the vicinity of a masjid.,1,1
3071,"Can u give kgf movie review  
Becoz u have done kgf trailer review  
Sooo ",0,0
3072,"Will see unprecedented growth across airports in 3-5 yrs, will need a lot more infra: Kapil Kaul ",0,1
3073,"Rohit, dude it affects them. Statements like these directly affect women in everyday life. Meera has a right to her opinion, yes. But other women also have the right to call her out on it because, guess what? It directly affects them, and not us. ",1,0
3074,If this CM cross the law he must be in jail,1,0
3075,"Brother i am a software engineer based in Hyderabad . Ican you discuss
scenerio love marriage and divorce and some of wife filling cases at the end. ",0,0
3076,This man is awesome expressed condolences towards the death of jawans n even went a step ahead  offered financial assistance too such a generous gesture can't find one with this attitude...,0,0
3077,"India is not Canada ,that's free n developed society ,if u live like them ,soldiers of culture will kill u ",2,0
3078,"Islam is peaceful religion of the world you are wrong you don't understand
islam bad luck for you ",0,0
3079,I like it ur video is very good Thanq for all ur team Ã°Å¸ËœÅ ,0,1
3080,Why was a heated iron rod not shoved in the woman's two orifices then she would also bleed,1,0
3081,"hahahha icj also said india couldnt satisfy the merit of this case 
but until the complete desicion comes jadav can live few more days ",2,1
3082,best video ever,0,0
3083,Why should they not cry...???,1,1
3084,"One side you like piece of sh_t moron keep on alleging bullsh_t matter without proof on Kejriwal and other way paid media telecast it like a ""Mangalyaan"" mission....that's what is the plane of you and your jhumla party. ",1,1
3085,Wow osmdance Ã°Å¸ËœÂ,0,1
3086,"Bro, please speak in English. I can't understand Hindi well. ",0,0
3087,Can the super power nation take the unilateral decision 2 whipe out this unhuman country terriostan country (pak) which has no right 2 be in this civilaised world & encash Peace to this beautiful universal,2,1
3088,POLITICS ISNT FOR THE HONEST... THIS IS INCREDIBLE NEW INDIA ..WE ALL SHOULD BE ASHAMED OF #LongLiveRevolution,1,1
3089,Anna go to hell,2,0
3090,no schemes ...make it straight ...houses are not selling ....you want more loan paying slaves for old news,1,1
3091,It's time to check the marketing bozos,1,0
3092,"Team naughty world.. Fab..Again u guys rock..Keep it up..Waiting for more
stuffs.. ",0,1
3093,The designer witer,0,0
3094,"If it is to be banned, then it should be banned for all other religions as well. ",1,0
3095,And they say muslims women are kept at highest regard.,2,0
3096,#indvspak best ad from feviquik,0,1
3097,Why he is spraying chilly powder...is there any new agenda?,1,1
3098,Are we not human don't we have feelings...  People like you have dehumanized us to the extent of not even letting us feel...,1,1
3099,They belong to you flight dirty terrorist country india .. . Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,2,1
3100,"@MASK Mehra agar aisa hai to Veere di Wedding ki itni burai kyu hui? Aur ye
aadmi khud film mein dikhaye jane wale one night stand aur ladkiyo ke sharab
peene ka example kyu de raha hai? Imagine ur daughter going to college and on
first day a guy makes  ",2,1
3101,Could of bought South Africa for that. Think the Gupta's got a bargain.,1,0
3102,"india bowling first, and bhuvi in for shami. #indvsuae go india ",0,1
3103,Right right,0,0
3104,"vipul bisht does your mother and father looks exactly the same the way they
looked back in 70s and 80s? ",0,1
3105,"[#nishakeyaghosh](http://www.youtube.com/results?search_query=%23nishakeyaghosh)  
AwesomeÃ°Å¸â€˜Å’Ã°Å¸â€˜Å’ ",0,1
3106,Oh yeah? Mandir in Kashmir? Joke of the century. Have you left any mandir standing there?,2,1
3107,"She became the role model of the forthcoming race...
After acquired prestigious noble prize in girls... ",0,1
3108,cpm is a pain,2,0
3109,Let them kill each other. Dacoit parties both.,2,0
3110,"beta if your soldiers had the guts then they had not been beheading on continuous basis, ",2,0
3111,"<https://goo.gl/search/Weather>
Ã¢â€ºâ€¦Ã¯Â¸Â It's 17Ã‚Â°C in Dhaka ",0,1
3112,"Lies, rumors, discrimination & deception etc have become a part of food for indian media houses......this is unfortunate and alarming! Now they should join prostitution industry ",2,0
3113,Well said bro...U have shown the REAL thing..,0,1
3114,"@MASK Singh Yadav Still I would say both of them are far better than kabir
singh.Still i would say both of them are great (Martian and Mission
mangal)..Enjoy your day buddy. ",0,1
3115,Earlier it was  one woman rule which is till date continue in corrupt criminal scamsters Congress party.,2,0
3116,"Don,t play the blame game , start doing the work of development, especially poor states ",1,0
3117,Too good bro,0,0
3118,Oooo super,0,0
3119,If you claim to be an English News Channel ...you need to have panelists who can debate in English language.,1,0
