,Unnamed: 0,id,tweet,aggression,codemixed
3467,3467,1.5806018270739825e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK  What a joke in India in judiciary system amoung muslim and hindu . If muslim are present then UAPA and #Hindu then only 800 rupees??? What joke of our democracy and judiciary system??,2,0
4899,4899,1.580380948247761e+18,@MASK Demonetisation although it seems to be a policy decision was executed in a way which is Criminal and they should be held accountable and punished for that as well.,2,0
4800,4800,1.5806192033544315e+18,Biggest corruption was and will be Demonetisation   No other govt will be able to top this fraud with the Indian people.   With time it will be proven.   Everyone will see.,1,0
4000,4000,1.5534266805467505e+18,@MASK This loud mouth shamelessly blames others. Rajiv murder convict was released by the court using its special powers while lakhs of undertrials in jail without a hearing for years. Shame,2,0
2669,2669,1.5837335826775695e+18,@MASK I really lost it. What did they mean by Muslims spitting on the food? Why do i feel like it is just their imagination and they are just exaggerating about it?,0,0
5090,5090,1.5800787531660288e+18,"Divan: To shut us out, and say that the issue is academic is completely improper. There are substantial questions already framed, then there are statutes.   #SupremeCourt #Demonetisation ",0,0
4213,4213,1.1623900739600916e+18,"@MASK @MASK  # for poors,free legal aid Advocates,rarely cooperats with poor jail undertrials. Hope law minister and advocate Union will  consider over non cooperation of advocates who aren't defence poor undertrial despite availability of free legal help facility",0,0
1805,1805,1.5724837081748685e+18,@MASK @MASK Huge applause 👏👏👏. By allotting house you guys prevented open defecation practices too👏,0,0
3235,3235,1.58357754220365e+18,"@MASK @MASK Patriots got back in control, Trump saved us. ",2,0
4758,4758,1.5808920694211502e+18,"@MASK Also, hope you know that, cash in circulation today is way higher than what it was prior to demonetisation also. ",0,0
1837,1837,1.5756623576105203e+18,@MASK @MASK Don't forget his mother Sonia was instrumental in humiliating and sidelining your father late Leader in the party. Don't forget false ISRO espionage case and denial of political justice to your father @MASK @MASK @MASK @MASK,2,0
4565,4565,1.5858826858046707e+18,"@MASK You mean the areas lost to CHINA due to the cowardice of Nehru, MMS leadership?",2,0
2793,2793,1.5831998093261537e+18,Iranian women got nice tits but they need to keep the hijabs on covering their faces so they don't ruin the picture.,0,0
3306,3306,1.3656184613013832e+18,"@MASK farmer's bill is correct and need of hour In many states still farmer couldn't cultivate land and digging wale due to lack of money ,agriculture sector r vary politicized always debate for new and change Now this time is checking fr this bill. ",0,0
1446,1446,1.5986830537524838e+18,"@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK Thanks a lot Sir,your kind gesture has  highly motivated the A&N Police Force to continue serving  the nation with utmost sincerity and dedication. ",0,0
2313,2313,1.5835478426473636e+18,"Just wondering what all those #NHS Professionals are doing now the Covid-19 & Vaccine farce is coming out. I will expect no less than nationwide inquiries into medical malfeasance. In times gone by, these people and their bosses would be fleeing pitchforks. Think about that. ",2,0
4992,4992,1.580131674733826e+18,"Supreme Court investigating #Demonetisation or as I call it Order 0055 (Like Order 66, but with lines of drones near ATMs). The term is coined by the following phrase: 0 Checks, 0 Balances, pure 55 inches ego. ",0,0
1922,1922,1.5751715688203182e+18,"@MASK @MASK @MASK @MASK @MASK If u follow space u will know how fragile this cozy environment we live in is. Earth is 4.5 billion year old and in next 0.7 bill year, sun will expand enough to strip out earths cozy blanket. Solar storms are getting worse every 11 years. look wt solar flares did in 1959 ",0,0
1287,1287,1.545200658122285e+18,@MASK @MASK @MASK Is there any analysis/comparison of flood levels pre and post dam construction as well as the impact of urban development on run off? Can comparisons be made between now and pre Warragamba dam when the areas were almost 100% rural? Any experts out there? I'll stay in my armchair.,1,0
1093,1093,1.580681146903724e+18,"@MASK @MASK @MASK I'm thinking more of the Tea Party movement of 2009, but certainly Trump amplified the sentiment.   Not to get too philosophical, but I see wokeism as the product of an unnatural union between secularism—in the form of postmodernism and Marxism—and religion. ",1,0
4205,4205,1.1644070599467172e+18,@MASK @MASK Exactly I was quite amused at his bizarre statements . How many ordinary citizens of India get the immediate attention of SC and CJI no less. He talks of it as an entitlement when undertrials are languishing for petty crimes for years.,1,0
1306,1306,1.5443633802064773e+18,"@MASK @MASK OMG grab a clue. trees and plants. From cooling effect to ground water systems, mitigating heat domes, floods and making communities fire safe. Just look up  ""trees in urban design  peer reviewed ""  we have whole departments dedicated to this at our universities! 🧑‍🦽🚴🛼🚶🌳🚌🚗🏫 ",0,0
935,935,1.575427889579065e+18,"@MASK No, just enjoy being a women, if not satisfied feel free to file a rape case. Now that marital rape got it's legal validation. ",1,0
3162,3162,1.5835847812997243e+18,"Most of us don't know yet how to think through theories of change when it comes to strategy and planning. If we want to have any success, we'll need to be able to do that. If we can't and we're up against an enemy that can, we're gonna get fucking smoked. 4/7 ",2,0
4402,4402,1.5859080262503503e+18,"The need for order of the state of emergency in katsina due to the insecurity situation the government on board can not curtailed the menace, the greatest failure to the katsina people is Masaris administration.",0,0
2046,2046,1.5834226213658583e+18,"@MASK I wish I could say that I would welcome BJ back, but he done sod all about channel migrants , told us we had an obligation to Afghans and even wanted to give an amnesty to illegals when he was mayor of London. ",0,0
5302,5302,1.5781326748157952e+18,"@MASK @MASK Massive credit for that, but demonetisation was useless, GST was a big hassle, govt got embarrassed in the farmers protest. The so called CAA which was so important according to our HM isn’t even put in place 3 years after it was passed. They just wanted to divide. ",1,0
2339,2339,1.5835463542356296e+18,@MASK I too have not gotten whacked with COVID-19 and I am up through the bivalent booster.  Doing my part as a good citizen  💉✔️,0,0
748,748,1.5815665302521774e+18,@MASK & they talk about marital rape!!!!,0,0
4985,4985,1.5801463607705272e+18,"SC's Constitution Bench issues notice on all intervening applications & fresh petitions challenging Centre's decision to demonetize Rs 500 & 1,000 notes in 2016 & consider whether issue of demonetisation is academic. Centre & RBI seek time to file affidavits. Next hearing, Nov 9 ",0,0
5037,5037,1.580094372648919e+18,"Chidambaram: In 1946 and 1978, a v small proportion of notes were withdrawn. But still there was a window for exchange. But there was no need to remonetise because of the small proportion. Today, we only remonetised through 500 and 2000 notes  #Demonetisation #SupremeCourtofIndia ",0,0
4356,4356,1.5859107000350963e+18,@MASK You see some interesting stuff in some timelines… I am preparing for bleak times.,1,0
4733,4733,1.5592262112763044e+18,"@MASK @MASK @MASK What is Hindutva to do with anti- Islamism did any one talked about this other than you or RSS....unless you are refering to Golwalkar who was anti-Islam, anti-Christian, anti communists..",2,0
647,647,1.5820017236435968e+18,"@MASK Yep that’s how it works, I’m not gonna explain rape culture to you. I’m not gonna explain to a random person on Twitter that stastistically a VERY SMALL part of accusations are false, and that the victim does not benefit at all from making history like that public ",1,0
1917,1917,1.57517595042134e+18,"@MASK @MASK @MASK @MASK @MASK Also if we use that logic, then why do we use umbrella, let rain hit u and make u sick, why wear clothes? Let snow touch ur body and give u hypothermia. When u swim, why push water down, dont move nature and submerge into it and die. No? ",2,0
4026,4026,1.5518227872447283e+18,@MASK I think Sharia Court and its judges should do it. All undertrials should be asked to line up to the SC to ask for bail. This will allow the government and rest of the judiciary to perform their true duties.,2,0
2730,2730,1.58323237730782e+18,"@MASK @MASK @MASK They had to recover their items. Don't relate everything to religion.  Some deliberately use Hijab to do this kind of act, they would not wear it normally. ",1,0
1228,1228,1.546470442117935e+18,@MASK Old video of 2019 urban flood,0,0
1745,1745,1.5764181319581983e+18,"As a proud Hindu American, I do not have to support Lockheed Martins, Boeings, deep military industrial complexs gobal war program. Jackson, Mississippi do not have clean water, inflation is high and San Francisco open defecation is sad!!! ",1,0
4599,4599,1.5858693821058048e+18,"@MASK One of the most disastrous projects in recent history. The poor folks were left there to die. Nehru stopped the Bengali settlement of Andamans as well. When these people returned to West Bengal, they were slaughtered wholesale by Communists at Marichjhapi.",2,0
1435,1435,1.5986906289465262e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK  @MASK @MASK @MASK @MASK @MASK  sir. made a thread on indian army camouflage I would like to know your perspective too. Do have a read !,0,0
889,889,1.5754396429625958e+18,"So the CJI is also a man and knows pretty well all the man it seems😂 so relax and If you are married just keep your wife happy and this law will, add a bit more juice in ur relationship with ur wife. And stop taking things for granted😂. #HappyNavratri  #MaritalRape ",0,0
