,Unnamed: 0,id,tweet,offense,codemixed
1036,1036,1.568879842694955e+18,"Imagine what will happen to ur parents, when newspapers write ur name & claim that u hv raped ur wife.   Imagine how relatives & neighbors will treat ur parents after that news. Such pain!!  #MaritalRape PIL is at Supreme Court.   Please trend #BoycottMarriage & #MarriageStrike ",0,0
97,97,1.5811068306796298e+18,"@MASK @MASK It seems that this Cartoon did lose his fortune in demonetisation. And why nt, he might’ve d locker of all d corrupt politicians 😎😎 ",1,0
4483,4483,1.5858452675760333e+18,"@MASK In our Hindu religion, its biggest sin to malign departed souls of ancestors. Cant understand why BJP is always calling Nehru, Gandhi for shelter? Would have been better for democracy if all political parties talk of their own regimes.",0,0
506,506,1.5820061236320215e+18,@MASK @MASK @MASK Rape and incest accounts for a tiny fraction of abortions…..extreme minority and yet democrats try to use this as a justification for being able to kill babies. The majority of people kill their baby out of convenience not because they were raped.,1,0
1287,1287,1.545200658122285e+18,@MASK @MASK @MASK Is there any analysis/comparison of flood levels pre and post dam construction as well as the impact of urban development on run off? Can comparisons be made between now and pre Warragamba dam when the areas were almost 100% rural? Any experts out there? I'll stay in my armchair.,0,0
4757,4757,1.5808975080912732e+18,"@MASK RG did the right thing, if this guy is the brain behind demonetisation its a big 🖕🏻 ",1,0
2668,2668,1.5837336132163052e+18,"@MASK I get where you are coming from but conversely; as a Muslim, America's foreign policy is the worst.   They are allied to Britain & France. They are the main reason MBS is still in power, and GNA against Libyans.  Why is there so many Muslims who sympathize with them? ",0,0
4083,4083,1.548358198562009e+18,@MASK Court and investigative process itself is punishing. Lakhs of undertrials languishing in inhospitable  jails is proof of  insensitivity of our enforcement machinery.,0,0
1492,1492,1.59864414328653e+18,@MASK @MASK My salute to the Braveheart and his family. God bless!,0,0
1257,1257,1.5459941634471035e+18,"It is raining in Northern Areas, Urban floods in Southern regions i.e Karachi, Balochistan but all the heat & dank has been accumulated in South Punjab🙁 ",0,0
491,491,1.5820066128392356e+18,@MASK @MASK Was it the ka phone or dude wanted to rape her and she just rode with him🤔🤔😳😳,1,0
5261,5261,1.578796310538248e+18,"@MASK @MASK No original ideas or polies of Jumla Party - except hate, anger and communal polarization.  It's only economic 'Masterstroke' (Demonetisation) has dealt a lethal blow to the economy. ",1,0
2666,2666,1.5837336846701486e+18,@MASK @MASK @MASK @MASK All the more reason why i see the wisdom why muslims have this separate places of worship thing going.,0,0
2688,2688,1.5837331273687447e+18,"@MASK @MASK @MASK @MASK Really? That's why you see Muslim men marrying children? That practice has been a custom for centuries, because it came from poor families marrying into better families. It's an outdated custom that has not been relevant for years. Do your research. ",0,0
4713,4713,1.5610474632716165e+18,"@MASK Golwalkar wondering that what's wrong with his ""Bunch of thoughts"" that it isn't selling as many copies.",0,0
3763,3763,1.5858247092323697e+18,"@MASK when Ind lost 21 t20, 22 Asia cup badly they trolled us. When we lose in semis(14,16,15,19 wc)21 test final they enjoy it. They forget to focus on their team. They focus on virat and india failure. Pak deserve this. Always think about PSL &gt; IPL. #T20WorldCup",0,0
2332,2332,1.583546943606661e+18,"It is evident that Joe Biden administration doesn't have a clue how to finish the virus off. With a cloud of suspicious over this administration regarding COVID 19 origin all what we have to do is to hold on with our nails, exactly like Joe requested ! ",0,0
1524,1524,1.5986081056961615e+18,"@MASK @MASK @MASK Oh really? So the. We didn't steal land, we routed indian armies, right? :) ",0,0
2322,2322,1.58354736942925e+18,"@MASK @MASK @MASK @MASK @MASK ""Given the high rates of morbidity and mortality from COVID-19 infection in older adults and the efficacy of the vaccine in preventing severe infection and death, the benefits of immunization in those older than 40 years clearly outweigh the risks,"" the editors say. ",0,0
3523,3523,1.585858808068604e+18,"@MASK @MASK @MASK @MASK Pay should be equal to work, not revenue. They both are doing the same amount of work so should be paid equally.",0,0
3009,3009,1.5768524607186084e+18,@MASK He is a diplomat and has not come for Love Jihad.. A lot of Christians in Gujarat go with their family and enjoy garba. They do not change their names to fake identity and go alone. Got the point ?U can still argue and defend the Love Jihad perpetrators.,0,0
4651,4651,1.5815903506613166e+18,Do you know ? The first person to oppose the reservation beyond 10 year mark was Sardar Patel & his supporters in the committee. But after his death the rest is history. Politicians kept it on for vote bank politics.,0,0
722,722,1.5817138083553608e+18,@MASK @MASK @MASK Is he in jail? I bloody hope he is. Marital rape is still rape and let assaulting a new mother who just gave birth ? That's despicable. In my culture a woman stays with her mother after birth and sleeps with her mother or any female relatives for 2 months post birth to heal well.,1,0
5316,5316,1.5779176198809395e+18,"@MASK Also did society break the back of the informal employment sector with demonetisation , badly implemented gst and an unplanned lockdown? ",0,0
2490,2490,1.5836864413720005e+18,"@MASK @MASK @MASK @MASK @MASK yeah it was terrible, it was terrible for 99% of Hindus, when we were ruled by British and Muslims.  Systemic is when govt does it not when society does it, that to u have the protection of draconian SC/ST act. Cry some crocodile years won't u ",0,0
1173,1173,1.5806096624449167e+18,"Basically, politics in the Muslim world over the past 60 years is proof of this. Whenever Muslims vote for Islamic parties or policies, the liberal West stages a coup or invades or bombs or imposes sanctions, etc., in order to coerce liberal secularism. ",0,0
439,439,1.5819994487079567e+18,"(1/2) “Well, look, that’s not what the American people think. This is a guy who said inflation is going to be transitory and now he’s telling us that our economy is going to be strong as hell… ",0,0
3132,3132,1.5835888867766843e+18,@MASK Anything to stop a Marxist Government !!,1,0
4913,4913,1.5802923481094185e+18,"@MASK Go to any doctors or lawyers, they charge you only in cash. No online payments. Cash transactions are not traceable hence you get such distorted numbers.  #Demonetisation ",0,0
836,836,1.57550006705809e+18,Supreme Court today gave a order where wife can do abortion if she said that the sex done with his husband was marital rape .  So what is marriage for ? Is it just to pay alimony to wife after divorce ?  Who are making such laws🤡 did men have no rights ? #maritalrape,0,0
5342,5342,1.5773614812510495e+18,"Modi’s economic policies ruined India, which includes mindless Demonetisation, faulty GST, favouring of cronies and privatisation.  If I missed any, you can add in comment box. ",0,0
425,425,1.5819995258705674e+18,@MASK @MASK @MASK I’m not saying that government efforts didn’t contribute to the issue of inflation. They certainly did. The core cause of inflation in this cycle is rampant increase of prices by corporations (not proportional to any increase in wages).,0,0
678,678,1.582014947055149e+18,"@MASK I think Nigeria has a marital rape law. Even as the law and society doesn’t treat it as severe as other rape cases, if you force yourself on your wife it is rape. ",0,0
5083,5083,1.580080489989165e+18,@MASK What a nonsensical argument ! I am against demonetisation but this can't be the argument against it.,1,0
2832,2832,1.5831839241795297e+18,@MASK @MASK @MASK Why are you gaslighting women punished under Western govts for wearing a hijab. What a sick twisted mentality. #Hypocrite,1,0
1546,1546,1.582118173679108e+18,"@MASK I'm also trans and I also don't have any problem with KYLR, and I also *don't really care about the slogan* but do care about how the people who don't like the slogan are tweeting lynching images to black people and saying trans people who disagree with them are ""tokens"" ",1,0
3897,3897,1.5856786272112023e+18,Every IPL team should atleast try to get an associate nation player. These guys know how to play the game just for the joy it brings. @MASK were very successful when they had @MASK and @MASK (Bangladesh was still evolving)  @MASK,0,0
2595,2595,1.5837362731596145e+18,@MASK What Pakistan has to do with them? Show me the footage where Indian Muslims hoist Pakistani flag.,0,0
3548,3548,1.5858554895264932e+18,"@MASK Except indian matches 😂, the other teams are thinking whether bcci has some set up with the rain gods ....",0,0
3096,3096,1.5835924980308375e+18,@MASK @MASK I want a kinder society- I am not happy with MPs earning 7 times what I do before their freebies - so are you going to be paid less to help the worst off - course you bloody are - Marxist is a nice idea but as in Venezuela it does not bloody work as anybody with 1/2 brain can see,0,0
3107,3107,1.5835909670595502e+18,@MASK Except now we’re morally bankrupt instead of financially bankrupt.,0,0
5201,5201,1.5793094495794995e+18,@MASK You are such a pseudo intellectual linking 2020-21 covid lockdowns related to demonetisation… shows your bankrupt thoughts.  You can question Govt on falling growth but what you r tweeting is just absurd.,1,0
2653,2653,1.5837342226318991e+18,"@MASK @MASK @MASK I lived in Fairborn and Beavercreek and never had a problem and I am an AA Muslim. The military base is there, Wright State sits right in the middle with Central State and Wilberforce not too far off.  Yellow Springs close by as well. ",0,0
1357,1357,1.301892334465028e+18,Flood Advisory issued September 04 at 7:07AM CDT until September 04 at 11:30AM CDT by NWS The National Weather Service in Austin/San Antonio has issued a * Urban and Small Stream Flood Advisory for... Northwestern Caldwell County in south central Texas... East Central Hays C…,0,0
